(Intercept),n_farm_inputs,p_dev_inputs,Precip8110Ws,Tmean8110Ws,BFIWs,MAXDEPTH,lakemorpho_fetch,UNIQUE_ID,fitted,de,.xcoord,.ycoord
4.53560843,0,5.09E-05,-0.167240614,0.077557373,-0.312834278,-0.069217097,0.026942751,NLA_MI-10070,4.090867422,0.078962455,605273.9544,2648587.001
4.53560843,0,5.09E-05,-0.167240614,0.077557373,-0.312834278,-0.059328941,0.026942751,NLA_MI-10070,4.100755579,0.078944803,605273.9544,2648587.001
4.53560843,0,0,-0.077568593,0.136467871,-0.298518416,-0.020765129,0.028271384,NLA_ID-10040,4.303495547,0.264973976,-1635267.607,2317861.141
4.53560843,0,6.68E-04,-0.126173214,0.108319233,-0.164370553,-0.021753945,0.012126238,NLA_SD-10075,4.344424068,0.393412773,-102782.6494,2530592.758
4.53560843,0.031489208,0.00153646,-0.314202099,0.369790803,-0.20413633,-0.039552627,0.009774348,NLA_MS-10020,4.390308192,-0.205041903,635547.6892,924706.02
4.53560843,0,0,-0.118352345,0.07657654,-0.281076188,-0.044496705,0.010566511,NLA_WY-10041,4.178826242,-0.312061067,-788186.1175,2177703.242
4.53560843,0.029493526,0.002691867,-0.185639935,0.199343042,-0.164370553,-0.054384862,0.00342272,NLA_IA-10037,4.366164237,-0.173190768,203173.2664,2050728.636
4.53560843,0,0,-0.025298596,0.229915786,-0.27041607,-0.014832235,0.009652126,NLA_NV-10047,4.464629441,-0.448448178,-1911328.777,2069996.443
4.53560843,0.328679473,6.31E-04,-0.161642926,0.150854684,-0.289575725,-0.007910525,0.017697119,NLA_IA-10038,4.574341322,0.289963687,89185.72641,2234849.231
4.53560843,9.21E-05,1.51E-04,-0.11737524,0.09313124,-0.381793107,-0.222483527,0.01305092,NLA_MT-10085,3.92038151,0.022398659,-1422252.673,2923307.518
4.53560843,0.189573067,0.001617673,-0.1808537,0.192199462,-0.220485098,-0.044496705,0.014194101,NLA_IA-10040,4.487357229,-0.156230547,172354.3296,2053431.238
4.53560843,0.14463918,0.005890712,-0.220803485,0.368265463,-0.082355026,-0.024720392,0.003535314,NLA_TX-10066,4.730060195,0.222797939,18676.90002,1020112.233
4.53560843,0.044289909,0.001506662,-0.275898694,0.385176686,-0.240438566,-0.02966447,0.138514719,NLA_FL-10047,4.559094677,0.076199951,1093636.274,883497.4532
4.53560843,4.00E-04,4.74E-04,-0.264291499,0.310793161,-0.115676969,-0.108769725,0.009364985,NLA_AR-10023,4.36790182,-0.174105782,232447.9505,1346887.42
4.53560843,5.88E-04,1.84E-04,-0.154172041,0.083359647,-0.328152383,-0.049440784,0.016610095,NLA_MI-10071,4.104585733,0.066693558,610549.2697,2610581.171
4.53560843,3.34E-04,7.34E-04,-0.135304902,0.192290342,-0.365171402,-0.212595371,0.041134088,NLA_OR-10057,4.05702991,-0.052935075,-2155545.675,2432309.74
4.53560843,0,0.001129378,-0.257808458,0.078246309,-0.243904691,-0.049440784,0.007242836,NLA_VT-10001,4.07107302,-0.045779073,1879945.726,2658439.261
4.53560843,0.023190159,8.77E-04,-0.119080359,0.117305903,-0.171945232,-0.02966447,0.011860279,NLA_SD-10078,4.368151585,0.495010085,-110656.6812,2508502.823
4.53560843,0.016296944,0.002591775,-0.278414889,0.320149999,-0.246635908,-0.12360196,0.087917546,NLA_AL-10027,4.313911938,-0.134292254,888884.4503,1075600.588
4.53560843,0.111745448,0.00110372,-0.288870203,0.354747361,-0.153766001,-0.019776314,0.015108484,NLA_LA-10033,4.555900924,0.17850161,400148.857,1080182.45
4.53560843,0.15674925,8.05E-04,-0.197387436,0.412658334,-0.09013869,-0.031642102,0.006899308,NLA_TX-10067,4.793551912,0.13950197,-105956.5812,669427.7441
4.53560843,6.23E-04,2.64E-05,-0.072648985,0.044560812,-0.303678128,-0.12360196,0.075483283,NLA_WY-10042,4.156372633,-0.204025394,-1097262.797,2218959.721
4.53560843,0.087562736,1.06E-04,-0.101133011,0.147562314,-0.082822555,-0.019776314,0.059307229,NLA_SD-10079,4.626414351,-0.080087038,-308149.8602,2433937.692
4.53560843,0.02652949,0.009094218,-0.255540356,0.162443531,-0.217302075,-0.046474337,0.009986556,NLA_MD-10016,4.224345456,-0.201356217,1417916.535,1977181.571
4.53560843,0.025630003,0.009867528,-0.256755473,0.438285015,-0.263117969,-0.007910525,0.308512072,NLA_FL-10049,4.79011908,0.364578267,1403367.532,722845.2439
4.53560843,0.01107655,6.36E-04,-0.16539637,0.359063337,-0.074231862,-0.071194729,0.008093679,NLA_TX-10069,4.603655259,-0.210091628,-216337.6954,1060559.855
4.53560843,0.182998773,0.001711937,-0.133386794,0.137787683,-0.148463725,-0.019776314,0.014071961,NLA_SD-10081,4.570551952,0.715500029,-88812.63467,2371400.023
4.53560843,0.061385677,5.72E-05,-0.106714065,0.111488467,-0.148463725,-0.014832235,0.020843773,NLA_SD-10082,4.459373478,0.4155233,-240937.1752,2549275.095
4.53560843,0.021240596,0.01787268,-0.224909773,0.233216631,-0.281020622,-0.026698023,0.013689328,NLA_WA-10039,4.288999246,-0.040051621,-2050632.46,2835401.45
4.53560843,0.087339474,4.44E-04,-0.136681449,0.128213069,-0.174288992,-0.049440784,0.041945374,NLA_SD-10083,4.43313958,0.705312596,-37793.5906,2413354.763
4.53560843,0.061040106,0.001238038,-0.230992117,0.259107384,-0.174106968,-0.098881568,0.079518928,NLA_MO-10043,4.432532234,0.263808941,236654.9573,1651794.488
4.53560843,0.157303764,0.002820162,-0.325834625,0.366785797,-0.265113795,-0.014832235,0.010641774,NLA_AL-10028,4.467379271,-0.185514077,857761.951,951143.7882
4.53560843,0.05463893,0.00793585,-0.198431699,0.181513487,-0.283599325,-0.173042744,0.018204361,NLA_IN-10047,4.142827291,0.200252181,905785.0559,2121558.043
4.53560843,0.007538334,0.005281802,-0.264666524,0.195627412,-0.352604027,-0.098881568,0.017091893,NLA_RI-10023,4.044995752,-0.230394765,2001348.568,2314868.475
4.53560843,0.001480692,6.24E-04,-0.090016852,0.106546976,-0.365857036,-0.027192431,0.02246746,NLA_MT-10089,4.183661481,0.060129636,-1243388.097,2809280.016
4.53560843,0,0,-0.142681286,0.097079929,-0.392368416,-0.163154587,0.009553671,NLA_MT-10090,3.944037742,-0.040130923,-1385875.052,2989192.435
4.53560843,0.016081026,3.31E-04,-0.046954654,0.197084029,-0.377019723,-0.197763136,0.087623727,NLA_NV-10053,4.214990919,-0.203612554,-2007364.053,1986646.046
4.53560843,0.023158891,0.001950075,-0.29525623,0.319229725,-0.18047717,-0.192819057,0.058762482,NLA_AL-10029,4.270157145,0.022790049,795432.2047,1171945.471
4.53560843,0,6.19E-04,-0.391450379,0.210725234,-0.241632834,-0.009888157,0.005416343,NLA_WA-10040,4.10939785,-0.211833553,-2129805.775,2920126.939
4.53560843,0,0.001423751,-0.23540389,0.22968381,-0.137859173,-0.027686839,0.007864481,NLA_IN-10048,4.37363057,0.06221926,813814.6601,1848727.514
4.53560843,0,2.96E-04,-0.177724332,0.183471031,-0.202899586,-0.090971042,0.014227691,NLA_AZ-10043,4.262008098,-0.13595842,-1370003.88,1371731.659
4.53560843,0.196539004,0.004920627,-0.207410523,0.196885839,-0.316753271,-0.02966447,0.015211915,NLA_IN-10050,4.395337551,0.439173169,795616.5095,2072737.97
4.53560843,0,0.001445246,-0.133548542,0.143195984,-0.413654672,-0.207651292,0.036634171,NLA_WA-10041,3.962029324,-6.95E-04,-1586917.607,2973878.87
4.53560843,0,2.03E-05,-0.182103654,0.018748849,-0.43311601,-0.242259841,0.093157201,NLA_WY-10044,3.790055306,0.075294834,-1159276.426,2457360.924
4.53560843,0.13617555,0.007979565,-0.230134259,0.264770527,-0.319962408,-0.014832235,0.014344019,NLA_DE-10016,4.393949189,0.171063027,1746082.417,1960254.58
4.53560843,0,0.001576972,-0.283384993,0.202887198,-0.2782419,-0.068228282,0.005491473,NLA_WA-10042,4.115708898,0.056580424,-2006932.279,2997675.004
4.53560843,0,0,-0.065836315,0.146529278,-0.344647933,-0.202707214,0.006988624,NLA_WY-10045,4.07593487,-0.24232226,-855648.5347,2403345.686
4.53560843,0.137471048,0.001913978,-0.20055676,0.192462366,-0.283408102,-0.069217097,0.009064015,NLA_IN-10051,4.32333788,0.266857144,884404.1629,2106802.877
4.53560843,0.205605086,0.002420206,-0.200167718,0.196372319,-0.293319654,-0.113713803,0.041262979,NLA_IN-10052,4.374067845,0.172933548,847465.5059,2076721.946
4.53560843,0,1.29E-04,-0.152332207,0.141124218,-0.381763864,-0.128546038,0.017748918,NLA_ID-10044,4.03196845,-0.023251214,-1528034.244,2964510.677
4.53560843,0,1.54E-04,-0.151934466,0.089675644,-0.379648847,-0.118657881,0.009922244,NLA_UT-10049,3.985119251,-0.107072514,-1264347.506,2157765.852
4.53560843,0.067091163,8.19E-05,-0.101957659,0.20471626,-0.266233929,-0.128546038,0.199590978,NLA_NE-10076,4.510351101,-0.153983643,-278294.0999,1898869.775
4.53560843,0.059486407,0.002438923,-0.233124306,0.267789209,-0.343212994,-0.009888157,0.012334169,NLA_DE-10017,4.291431681,0.198690054,1749607.866,1923829.973
4.53560843,0.113215495,0.000657732,-0.046987267,0.173806266,-0.297544425,-0.07317236,0.022569537,NLA_UT-10050,4.428153408,-0.237063574,-1271184.732,1914109.099
4.53560843,0,0.071055167,-0.246763547,0.209385003,-0.318640433,-0.118657881,0.011600273,NLA_RI-10025,4.143587012,-0.126400558,2004956.278,2338283.008
4.53560843,4.16E-04,1.05E-04,-0.100062899,0.154454616,-0.240680151,-0.049440784,0.0234161,NLA_AZ-10045,4.3238164,-0.185616195,-1171496.033,1551181.612
4.53560843,0.043359361,0.004301244,-0.061846821,0.107224876,-0.28952319,-0.054384862,0.031334262,NLA_WY-10048,4.3160733,-0.36994581,-807072.1424,2068054.42
4.53560843,0.017606719,0.017101093,-0.253560348,0.201154842,-0.344021912,-0.009898045,0.014165687,NLA_RI-10026,4.178156465,-0.202472676,2007279.532,2322457.918
4.53560843,0.020083602,2.75E-05,-0.091853966,0.141571279,-0.339345657,-0.009888157,0.015007695,NLA_MT-10098,4.271210693,0.145546795,-1091775.392,2821221.612
4.53560843,0,2.16E-05,-0.159189453,0.067935487,-0.385680842,-0.227427606,0.019604112,NLA_UT-10051,3.850871714,0.022909971,-1263061.568,2025786.575
4.53560843,0,1.56E-05,-0.056148045,0.128640751,-0.327153724,-0.014832235,0.010970091,NLA_OR-10061,4.277100908,-0.298788208,-1916837.126,2357249.155
4.53560843,0,3.11E-04,-0.382178146,0.227678623,-0.223401027,-0.098881568,0.006846899,NLA_OR-10062,4.065984533,-0.296183505,-2231093.519,2626486.662
4.53560843,0,8.71E-06,-0.07660745,0.138719514,-0.349950209,-0.055373678,0.019847199,NLA_NV-10057,4.212252519,-0.013360862,-1656896.681,2266090.361
4.53560843,0,9.26E-04,-0.149079247,0.104201612,-0.397736445,-0.044496705,0.024221061,NLA_UT-10052,4.073644337,-0.135869896,-1486263.224,1733429.96
4.53560843,0.004597019,2.41E-05,-0.106512313,0.103886178,-0.394186383,-0.242259841,0.09586284,NLA_UT-10053,3.997020043,0.065760837,-1217804.39,1999640.306
4.53560843,0.001868259,9.76E-06,-0.054226047,0.187760143,-0.283582888,-0.008899341,0.030793243,NLA_NV-10058,4.409331564,0.132608323,-1670522.376,1784108.852
4.53560843,0,0,-0.098372118,0.1168437,-0.311275418,-0.049440784,0.007073463,NLA_OR-10063,4.200437273,-0.16394169,-1850929.621,2562015.231
4.53560843,0.022171956,0.001065914,-0.2943541,0.317957678,-0.144290703,-0.054384862,0.426340054,NLA_MS-10023,4.810114367,-0.223583165,575240.0733,1285686.313
4.53560843,0.004496279,6.51E-04,-0.180480546,0.140118904,-0.393167839,-0.009888157,0.015770089,NLA_ID-10046,4.113108551,0.056351633,-1564924.928,2952431.502
4.53560843,0.197940677,0.004478948,-0.212588123,0.209204483,-0.165446003,-0.115691434,0.048237747,NLA_IN-10054,4.501744724,0.080087765,839114.7072,1939346.355
4.53560843,0.00294439,0.015637242,-0.210831889,0.208991964,-0.335046597,-0.266980233,0.08096236,NLA_WA-10046,4.031285667,0.166081486,-2000661.873,2962565.06
4.53560843,0.181197599,0.005363923,-0.197847571,0.193748272,-0.250030505,-0.064273019,0.015694709,NLA_IN-10055,4.419461838,0.286956001,875968.3006,2086597.373
4.53560843,0.12323389,8.23E-04,-0.295178214,0.367853485,-0.147470622,-0.098881568,0.089886288,NLA_LA-10041,4.57587497,0.147002557,449539.6199,998115.9889
4.53560843,0.00137579,0.026043476,-0.250038415,0.44194539,-0.223144219,-0.02966447,0.02626568,NLA_FL-10060,4.528391661,0.112453357,1446862.72,696349.8346
4.53560843,0.002687246,0.013888668,-0.229390873,0.201697315,-0.352329182,-0.004944078,0.025739431,NLA_RI-10028,4.192956957,-0.260149899,1987295.125,2295980.076
4.53560843,0.031475358,0.01549893,-0.260531928,0.447403463,-0.284298374,-0.034608549,0.05779718,NLA_FL-10061,4.50834451,0.26331702,1404041.425,663909.2586
4.53560843,0.024331103,0.00765978,-0.263446122,0.439112884,-0.250690776,-0.017798682,0.141034295,NLA_FL-10062,4.615810913,0.240328784,1433913.58,752041.3214
4.53560843,0,1.38E-04,-0.205937649,-0.028907656,-0.375238409,-0.034608549,0.006520137,NLA_WY-10052,3.897574269,-0.144785938,-1062332.364,2514895.749
4.53560843,0.071873487,4.92E-05,-0.106745918,0.197435544,-0.324419012,-0.12360196,0.035952169,NLA_NE-10083,4.286151968,-0.128295598,-395913.8014,1937306.975
4.53560843,0.082283944,0.004212533,-0.22812269,0.230975338,-0.121184892,-0.054384862,0.016428046,NLA_IN-10056,4.465815848,0.19087077,920090.1839,1835941.645
4.53560843,0.001815133,6.09E-05,-0.09463,0.095774052,-0.287370421,-0.024720392,0.01462483,NLA_UT-10055,4.24116251,0.073410845,-1100868.968,2044546.711
4.53560843,0.09196885,0.009516307,-0.260086206,0.447472026,-0.24969698,-0.00692171,0.011404267,NLA_FL-10063,4.579264984,0.246335225,1390352.417,670573.1452
4.53560843,0.084604145,0.002840233,-0.276209756,0.411373275,-0.121952345,-0.009888157,0.012010032,NLA_TX-10075,4.638385856,-0.07864089,62467.29045,681539.7061
4.53560843,0,0,-0.209718236,0.065592206,-0.370757116,-0.049440784,0.015059228,NLA_OR-10066,3.986343728,-0.191278848,-1787635.08,2582877.108
4.53560843,0,2.24E-04,-0.217255128,0.021527426,-0.330512695,-0.118657881,0.016183953,NLA_UT-10056,3.907117691,-0.033644174,-1248295.306,2061983.633
4.53560843,0.002273644,0.07471546,-0.204843541,0.365393954,-0.078030857,-0.039552627,0.045733448,NLA_TX-10076,4.701297911,0.114645075,-66963.98789,1085328.136
4.53560843,0,2.34E-04,-0.123128445,0.277101565,-0.181973755,-0.023731576,0.006924013,NLA_TX-10077,4.491034692,0.134146984,-374358.4947,1434047.014
4.53560843,0.016349505,0.006690994,-0.223151486,0.226461691,-0.127254621,-0.059328941,0.011842153,NLA_IN-10057,4.387217725,0.123809626,808092.3291,1876119.017
4.53560843,0.005262636,2.98E-05,-0.11595032,0.102360637,-0.433953792,-0.071194729,0.011717198,NLA_WY-10053,4.03387989,-0.087118456,-648913.0397,2342816.786
4.53560843,0.007368652,1.37E-04,-0.076090507,0.172954445,-0.394115449,-0.024720392,0.032736007,NLA_NE-10084,4.253878322,-0.096026986,-625807.7261,2134962.193
4.53560843,0,0,-0.12050287,0.131211649,-0.455995727,-0.138434195,0.015665334,NLA_OR-10067,3.967552621,-0.11123605,-2042558.212,2581003.778
4.53560843,0.052294566,1.31E-04,-0.135912738,0.183607112,-0.195963502,-0.105803278,0.068027477,NLA_NE-10086,4.401989277,0.081768592,-240906.0606,2038716.969
4.53560843,0.010597947,0.008894501,-0.083308777,0.162163479,-0.348452266,-0.148322352,0.017770605,NLA_WA-10050,4.154951567,0.01050633,-1628577.24,2917434.846
4.53560843,0.006916433,6.97E-05,-0.136739364,0.360594142,-0.248947262,-0.011865788,0.006902311,NLA_TX-10078,4.512538613,-0.2001598,-256277.7911,856949.6058
4.53560843,0.153721023,0.005198312,-0.207106883,0.349375324,-0.058325035,-0.037574996,0.005990614,NLA_TX-10079,4.74688679,0.238095728,-88535.15825,1159098.565
4.53560843,0.201556496,0.001504158,-0.199165638,0.196716106,-0.268529646,-0.12360196,0.025672162,NLA_IN-10059,4.369760107,0.192872741,853975.1725,2076613.827
4.53560843,0.001934136,1.01E-05,-0.07570627,0.178934339,-0.296847801,-0.034608549,0.013810745,NLA_NV-10064,4.323135102,0.096165151,-1581102.017,1804961.342
4.53560843,0,0,-0.07830801,0.114911374,-0.352641759,-0.084049333,0.044764407,NLA_MT-10110,4.18028511,-0.056182971,-1238511.65,2850708.217
4.53560843,0.028958366,1.39E-05,-0.089059645,0.148184711,-0.439099982,-0.021753945,0.017473813,NLA_ID-10050,4.180325659,0.412338092,-1364239.451,2240593.412
4.53560843,0.035986462,6.55E-04,-0.131610642,0.334781355,-0.063348974,-0.207651292,0.217915836,NLA_TX-10081,4.722336541,-0.183288019,-133560.4038,982383.1683
4.53560843,0.001558793,5.31E-04,-0.310037778,0.372992717,-0.19389286,-0.059328941,0.050488364,NLA_LA-10047,4.397919604,-0.21969507,309401.3237,920987.0587
4.53560843,0.013178368,2.02E-05,-0.131551355,0.176175319,-0.349428002,-0.042519074,0.002879952,NLA_NE-10087,4.204363866,0.267766373,-219520.367,2087617.453
4.53560843,0.019330768,0.003460457,-0.281292727,0.300175472,-0.27014692,-0.113713803,0.155580408,NLA_AL-10035,4.349002085,-0.010830486,932457.2451,1281590.427
4.53560843,0.038491399,6.64E-04,-0.061347564,0.170022831,-0.376461588,-0.177986822,0.013151961,NLA_WA-10052,4.142142281,-0.135141786,-1800699.131,2999037.509
4.53560843,0.014143782,2.08E-04,-0.110843558,0.074356324,-0.393250626,-0.33619733,0.054742574,NLA_MT-10112,3.838767338,0.100774055,-1215261.58,2762343.68
4.53560843,0.001004288,4.28E-04,-0.199485315,0.074819902,-0.39360614,-0.474631525,0.052132349,NLA_MT-10114,3.596269886,-0.063648113,-1364951.511,2960270.937
4.53560843,5.31E-04,1.53E-04,-0.072842231,0.161957242,-0.357783369,-0.232371684,0.258815457,NLA_NV-10066,4.294067907,-0.365609174,-1938598.781,1974511.791
4.53560843,0.276016546,0.003524764,-0.202015581,0.195258662,-0.291625174,-0.112724987,0.013963425,NLA_IN-10060,4.418006084,0.172469293,831388.6396,2068841.278
4.53560843,0.073589141,0.002763315,-0.24173324,0.259117611,-0.137859173,-0.039552627,0.006691999,NLA_IN-10061,4.458625455,-0.045063739,769212.0663,1722755.805
4.53560843,4.51E-04,2.79E-04,-0.102626454,0.349712411,-0.082647995,-0.093937489,0.028842972,NLA_TX-10083,4.635682148,-0.02006239,-497919.5712,1032478.894
4.53560843,0.013012314,6.77E-04,-0.079645862,0.108980988,-0.401741112,-0.018787498,0.007171179,NLA_ID-10054,4.165275708,0.327347442,-1240953.002,2439059.867
4.53560843,0.019308584,0.00325253,-0.280785025,0.304412043,-0.258061544,-0.088993411,0.131897117,NLA_AL-10037,4.366638726,0.056854974,913172.7597,1236268.767
4.53560843,0,0,-0.112790128,0.175420404,-0.424182071,-0.014832235,0.016758251,NLA_NE-10088,4.175982651,0.98669126,-379746.0579,2170816.896
4.53560843,0.014615753,0.034302086,-0.201349665,0.193687095,-0.365396278,-0.019776314,0.011319505,NLA_IN-10062,4.203010612,0.461588219,794547.0244,2115250.331
4.53560843,0.080262066,0.001228862,-0.153732367,0.342681913,-0.037547491,-0.046474337,0.028197767,NLA_TX-10084,4.750224842,0.133031634,-248512.7859,1216338.419
4.53560843,0.151204795,0.003273569,-0.196244895,0.343095599,-0.068962418,-0.030653286,0.003861852,NLA_TX-10087,4.741183646,0.154111234,-114922.94,1198028.397
4.53560843,0.190819813,0.004211228,-0.197352762,0.190249126,-0.307532002,-0.15326643,0.014651558,NLA_IN-10063,4.277388962,0.251908048,885119.3747,2110616.236
4.53560843,0.036337407,0.007410703,-0.207539884,0.365001336,-0.068135504,-0.192819057,0.325905655,NLA_TX-10089,4.801769086,0.050634012,62737.85729,864413.7024
4.53560843,0.05238514,0.009455047,-0.212673417,0.370123929,-0.068929587,-0.069217097,0.011974044,NLA_TX-10090,4.628726489,0.156495996,-14008.91795,1004785.225
4.53560843,0,8.29E-06,-0.205257942,0.109628805,-0.32864064,-0.027686839,0.032894201,NLA_ID-10058,4.116554305,-0.209313037,-1599753.822,2614629.359
4.53560843,0.257586337,0.001196418,-0.207271767,0.194924336,-0.270473147,-0.085038148,0.018999587,NLA_IN-10065,4.445532046,0.367867987,793619.583,2047391.638
4.53560843,0,1.92E-04,-0.187448441,0.168070415,-0.290034132,-0.360917722,0.014064471,NLA_WA-10059,3.879535097,0.127565557,-1970907.055,3130821.602
4.53560843,0.006187495,7.35E-05,-0.159024823,0.112612519,-0.379621314,-0.272913127,0.064187859,NLA_ID-10059,3.907110539,0.158065743,-1581198.532,2449359.437
4.53560843,0.1578511,0.001029214,-0.150024511,0.204840762,-0.198267974,-0.059328941,0.011429612,NLA_NE-10092,4.503137692,0.563577733,-69867.42463,2003264.945
4.53560843,0.045294281,0.004002838,-0.245894822,0.447268932,-0.264212244,-0.014832235,0.915298052,NLA_FL-10074,5.42253323,-0.136557411,1506238.799,553751.5451
4.53560843,0.00571827,0.00250911,-0.132936174,0.350650178,-0.052933729,-0.128546038,0.108827646,NLA_TX-10093,4.688897694,5.76E-04,-343773.1353,1062010.215
4.53560843,3.19E-04,0,-0.109546433,0.150713224,-0.40709235,-0.212595371,0.008390206,NLA_WA-10060,3.96579719,0.050702896,-1595909.537,2964913.175
4.53560843,0.031920452,0.015821056,-0.156889027,0.41419273,-0.176188021,-0.15326643,0.057232318,NLA_TX-10094,4.568431508,0.094006633,-231188.7519,688682.615
4.53560843,0.016291697,3.64E-04,-0.131126218,0.126552147,-0.402194351,-0.034608549,0.027861002,NLA_ID-10061,4.138748028,0.447418229,-1294482.029,2232798.034
4.53560843,0.012205856,7.83E-04,-0.268193672,0.315466584,-0.097515078,-0.069217097,0.133951354,NLA_OK-10065,4.563089036,0.024859224,114036.11,1320180.242
4.53560843,0,0,-0.176516407,0.123165456,-0.385260785,-0.024720392,0.019120834,NLA_ID-10062,4.091397136,-0.070619139,-1543431.985,2998450.909
4.53560843,0.025190433,3.31E-04,-0.203149986,0.326294328,-0.153766001,-0.019776314,0.010308894,NLA_OK-10067,4.521040563,-0.20454631,-99131.17361,1285943.891
4.53560843,0,1.07E-05,-0.115782402,0.176826743,-0.417278819,-0.014832235,0.052254655,NLA_NE-10099,4.216807116,0.958407861,-375872.3508,2190139.884
4.53560843,0.119594411,0.001202704,-0.15042431,0.184715963,-0.279547072,-0.047463153,0.010403368,NLA_NE-10103,4.374090343,0.53390385,-101722.5748,2108817.866
4.53560843,0.005356541,1.82E-04,-0.122787312,0.279771338,-0.172857616,-0.069217097,0.013788082,NLA_OK-10070,4.469844655,0.093554585,-350063.5627,1452467.091
4.53560843,0,0,-0.090158605,0.17733555,-0.404582738,-0.009888157,0.010324219,NLA_NE-10105,4.2186387,0.466748781,-537739.4197,2105610.934
4.53560843,0,0,-0.126738086,0.17724728,-0.399851812,-0.009888157,0.017774523,NLA_NE-10106,4.194152178,0.539954423,-269076.4855,2162147.074
4.53560843,0.248583572,5.31E-04,-0.162279059,0.219294448,-0.132709667,-0.024720392,0.007789404,NLA_NE-10107,4.692097946,0.048731979,-65835.70385,1904803.141
4.53560843,0.004094699,0.006287721,-0.266406326,0.183187731,-0.285001641,-0.024720392,0.039492251,NLA_RI-10040,4.192542473,-0.099522933,1981810.766,2353722.527
4.53560843,6.69E-04,0.003611197,-0.246067933,0.192346086,-0.335250263,-0.15326643,0.024047311,NLA_RI-10042,4.021697812,-0.220163074,1981390.275,2317599.117
4.53560843,0.096085727,0.001627796,-0.307752626,0.395536267,-0.122456871,-0.02966447,0.012880016,NLA_LA-10059,4.581864269,-0.511492639,340781.031,835371.3928
4.53560843,0.05170975,1.89E-04,-0.104068762,0.265304679,-0.112882149,-0.069612624,0.100501763,NLA_OK-10077,4.666750578,0.05387322,-231803.2889,1454747.69
4.53560843,5.83E-04,1.15E-05,-0.086925273,0.240610473,-0.04742349,-0.02966447,0.018993419,NLA_OK-10078,4.631793633,0.054681357,-606813.8256,1555730.015
4.53560843,0.029731176,0.010629202,-0.187879451,0.308349693,-0.111347794,-0.052407231,0.010492179,NLA_OK-10080,4.543176205,-0.153060404,-126367.0489,1430861.554
4.53560843,0,6.57E-04,-0.261614874,0.12915229,-0.243904691,-0.217539449,0.021920796,NLA_VT-10002,3.964279814,-0.238582749,1840007.566,2502719.28
4.53560843,0.045919591,8.76E-04,-0.108537264,0.21734681,-0.168783384,-0.15326643,0.188727251,NLA_OK-10083,4.557891254,0.077343528,-77414.78603,1525841.436
4.53560843,0.012662654,1.66E-04,-0.193012915,0.321953535,-0.156520371,-0.048353087,0.010415506,NLA_OK-10086,4.482920141,-0.232298482,-161045.1504,1297991.062
4.53560843,0.00386064,0.004277816,-0.264421993,0.178580838,-0.278800137,-0.014832235,0.021311157,NLA_RI-10046,4.185584516,-0.113144534,1974108.861,2355039.893
4.53560843,0.004294021,5.93E-04,-0.252669993,0.321615077,-0.078948221,-0.02966447,0.010113279,NLA_OK-10088,4.510940775,0.021422016,75853.92561,1314406.235
4.53560843,0.102518354,0.001198103,-0.194186019,0.295464157,-0.071277756,-0.093937489,0.03856073,NLA_OK-10089,4.61394851,0.027923831,-91564.66801,1521666.289
4.53560843,0.052604714,2.62E-04,-0.107419827,0.267350663,-0.114637314,-0.02966447,0.0709833,NLA_OK-10090,4.675087552,-0.112349026,-150898.4448,1384021.047
4.53560843,0.009511632,6.32E-04,-0.206070563,0.290791647,-0.06710806,-0.059328941,0.015096877,NLA_OK-10091,4.519132968,0.078623377,-4205.31389,1530925.508
4.53560843,0.014734891,0.001370138,-0.210069536,0.322812344,-0.153826595,-0.083060517,0.008817291,NLA_OK-10092,4.436386446,-0.181651722,-89660.2865,1270226.979
4.53560843,0.012516117,0.00268097,-0.212022092,0.299842363,-0.063686423,-0.085038148,0.067897944,NLA_OK-10093,4.557799161,0.062138479,-15511.1831,1497289.331
4.53560843,0.01293347,7.93E-04,-0.286999289,0.348461853,-0.142003373,-0.039552627,0.115038797,NLA_LA-10066,4.54428008,-0.064885408,331261.9656,1077646.408
4.53560843,0.090084449,3.01E-04,-0.161535779,0.304200314,-0.113434226,-0.059328941,0.012031063,NLA_OK-10094,4.607925829,-0.051824871,-243452.2691,1374633.579
4.53560843,0.00134048,7.45E-04,-0.306414787,0.374823639,-0.179875494,-0.044496705,0.076316104,NLA_LA-10068,4.458046665,-0.199454821,310058.9893,928376.2117
4.53560843,0.082673367,0.002197075,-0.27082475,0.353724943,-0.120748326,-0.02966447,0.00614697,NLA_LA-10069,4.55911324,-0.091090149,235775.1865,1004975.195
4.53560843,0.010312471,5.62E-04,-0.188163261,0.319107101,-0.169906739,-0.022742761,0.011829715,NLA_OK-10097,4.496607239,-0.257458572,-151722.6207,1324323.236
4.53560843,0.016288762,5.31E-04,-0.212694928,0.323456766,-0.129767938,-0.067140585,0.009260449,NLA_OK-10098,4.475541487,-0.168561769,-55079.9629,1281043.908
4.53560843,0.042252081,0.001301622,-0.211991702,0.28158513,-0.076541231,-0.115295908,0.00819083,NLA_OK-10099,4.465109252,-0.064064016,40348.52303,1446221.868
4.53560843,0,2.46E-04,-0.224673518,0.098140426,-0.259811519,-0.271924311,0.054155885,NLA_VT-10003,3.931741528,-0.031107814,1906439.491,2651468.012
4.53560843,0,0,-0.278102489,0.144259013,-0.275718346,-0.034608549,0.003756411,NLA_ME-10001,4.09519447,-0.335319568,2171773.537,2698941.89
